"scenario","name","country_code","period","sex","e0"
2,"Burundi",108,"2080-2085","Male",71.2
2,"Belarus",112,"2080-2085","Male",84.1
2,"Cambodia",116,"2080-2085","Male",79.1
2,"Algeria",12,"2080-2085","Male",86.5
2,"Cameroon",120,"2080-2085","Male",70
2,"Canada",124,"2080-2085","Male",93.8
2,"Cape Verde",132,"2080-2085","Male",86.3
2,"Central African Republic",140,"2080-2085","Male",67.7
2,"Sri Lanka",144,"2080-2085","Male",86.6
2,"Chad",148,"2080-2085","Male",67.8
2,"Chile",152,"2080-2085","Male",91.6
2,"China",156,"2080-2085","Male",86.6
2,"Taiwan Province of China",158,"2080-2085","Male",86.5
2,"Colombia",170,"2080-2085","Male",86.9
2,"Comoros",174,"2080-2085","Male",72.7
2,"Mayotte",175,"2080-2085","Male",90.1
2,"Congo",178,"2080-2085","Male",73.1
2,"Democratic Republic of the Congo",180,"2080-2085","Male",68
2,"Costa Rica",188,"2080-2085","Male",90.2
2,"Croatia",191,"2080-2085","Male",89.6
2,"Cuba",192,"2080-2085","Male",90
2,"Cyprus",196,"2080-2085","Male",92.6
2,"Czech Republic",203,"2080-2085","Male",89.7
2,"Benin",204,"2080-2085","Male",72.6
2,"Denmark",208,"2080-2085","Male",91.4
2,"Dominican Republic",214,"2080-2085","Male",85.7
2,"Ecuador",218,"2080-2085","Male",88.4
2,"El Salvador",222,"2080-2085","Male",83.2
2,"Equatorial Guinea",226,"2080-2085","Male",69.9
2,"Ethiopia",231,"2080-2085","Male",74.6
2,"Eritrea",232,"2080-2085","Male",75.8
2,"Estonia",233,"2080-2085","Male",86.2
2,"Angola",24,"2080-2085","Male",70.2
2,"Fiji",242,"2080-2085","Male",81.8
2,"Finland",246,"2080-2085","Male",92.7
2,"France",250,"2080-2085","Male",93.9
2,"French Guiana",254,"2080-2085","Male",89.4
2,"French Polynesia",258,"2080-2085","Male",87.8
2,"Djibouti",262,"2080-2085","Male",73.7
2,"Gabon",266,"2080-2085","Male",76.2
2,"Georgia",268,"2080-2085","Male",85.8
2,"Gambia",270,"2080-2085","Male",73.7
2,"Occupied Palestinian Territory",275,"2080-2085","Male",86.1
2,"Germany",276,"2080-2085","Male",93.2
2,"Antigua and Barbuda",28,"2080-2085","Male",84.4
2,"Ghana",288,"2080-2085","Male",76.5
2,"Kiribati",296,"2080-2085","Male",72.5
2,"Greece",300,"2080-2085","Male",93.2
2,"Grenada",308,"2080-2085","Male",87.5
2,"Azerbaijan",31,"2080-2085","Male",82.6
2,"Guadeloupe",312,"2080-2085","Male",92.8
2,"Guam",316,"2080-2085","Male",88.4
2,"Argentina",32,"2080-2085","Male",87.7
2,"Guatemala",320,"2080-2085","Male",82.7
2,"Guinea",324,"2080-2085","Male",71.7
2,"Guyana",328,"2080-2085","Male",80.4
2,"Haiti",332,"2080-2085","Male",75.1
2,"Honduras",340,"2080-2085","Male",85.4
2,"Hong Kong Special Administrative Region of China",344,"2080-2085","Male",93.7
2,"Hungary",348,"2080-2085","Male",85.6
2,"Iceland",352,"2080-2085","Male",94.8
2,"India",356,"2080-2085","Male",80.3
2,"Australia",36,"2080-2085","Male",94.8
2,"Indonesia",360,"2080-2085","Male",81.7
2,"Iran (Islamic Republic of)",364,"2080-2085","Male",89.5
2,"Iraq",368,"2080-2085","Male",84.7
2,"Ireland",372,"2080-2085","Male",92.4
2,"Israel",376,"2080-2085","Male",92.8
2,"Italy",380,"2080-2085","Male",94.2
2,"Cote d'Ivoire",384,"2080-2085","Male",72.1
2,"Jamaica",388,"2080-2085","Male",86.3
2,"Japan",392,"2080-2085","Male",94.3
2,"Kazakhstan",398,"2080-2085","Male",81.8
2,"Afghanistan",4,"2080-2085","Male",70.7
2,"Austria",40,"2080-2085","Male",93.4
2,"Jordan",400,"2080-2085","Male",86.8
2,"Kenya",404,"2080-2085","Male",72.4
2,"Democratic People's Republic of Korea",408,"2080-2085","Male",82.3
2,"Republic of Korea",410,"2080-2085","Male",91.7
2,"Kuwait",414,"2080-2085","Male",89.1
2,"Kyrgyzstan",417,"2080-2085","Male",81.5
2,"Lao People's Democratic Republic",418,"2080-2085","Male",77.5
2,"Lebanon",422,"2080-2085","Male",86.4
2,"Lesotho",426,"2080-2085","Male",65.2
2,"Latvia",428,"2080-2085","Male",85.5
2,"Liberia",430,"2080-2085","Male",72.9
2,"Libyan Arab Jamahiriya",434,"2080-2085","Male",87.6
2,"Bahamas",44,"2080-2085","Male",86
2,"Lithuania",440,"2080-2085","Male",85.6
2,"Luxembourg",442,"2080-2085","Male",93
2,"Macao Special Administrative Region of China",446,"2080-2085","Male",93.3
2,"Madagascar",450,"2080-2085","Male",79.9
2,"Malawi",454,"2080-2085","Male",71.9
2,"Malaysia",458,"2080-2085","Male",87.5
2,"Maldives",462,"2080-2085","Male",94.8
2,"Mali",466,"2080-2085","Male",70.5
2,"Malta",470,"2080-2085","Male",92.4
2,"Martinique",474,"2080-2085","Male",91.8
2,"Mauritania",478,"2080-2085","Male",76.6
2,"Bahrain",48,"2080-2085","Male",89.7
2,"Mauritius",480,"2080-2085","Male",86.7
2,"Mexico",484,"2080-2085","Male",88.6
2,"Mongolia",496,"2080-2085","Male",78.9
2,"Republic of Moldova",498,"2080-2085","Male",81.8
2,"Montenegro",499,"2080-2085","Male",89.1
2,"Bangladesh",50,"2080-2085","Male",83.8
2,"Morocco",504,"2080-2085","Male",84.8
2,"Mozambique",508,"2080-2085","Male",69.4
2,"Armenia",51,"2080-2085","Male",85.2
2,"Oman",512,"2080-2085","Male",88.3
2,"Namibia",516,"2080-2085","Male",73.4
2,"Barbados",52,"2080-2085","Male",89.8
2,"Nepal",524,"2080-2085","Male",84
2,"Netherlands",528,"2080-2085","Male",93.8
2,"Curaçao",531,"2080-2085","Male",84.6
2,"Aruba",533,"2080-2085","Male",88.6
2,"New Caledonia",540,"2080-2085","Male",87.6
2,"Vanuatu",548,"2080-2085","Male",82.4
2,"Central Asia",5500,"2080-2085","Male",81.4
2,"Southern Asia",5501,"2080-2085","Male",80.4
2,"New Zealand",554,"2080-2085","Male",93.5
2,"Nicaragua",558,"2080-2085","Male",85
2,"Belgium",56,"2080-2085","Male",92.6
2,"Niger",562,"2080-2085","Male",70.9
2,"Nigeria",566,"2080-2085","Male",69.1
2,"Norway",578,"2080-2085","Male",94
2,"Micronesia (Federated States of)",583,"2080-2085","Male",81
2,"Pakistan",586,"2080-2085","Male",78.2
2,"Panama",591,"2080-2085","Male",88.5
2,"Papua New Guinea",598,"2080-2085","Male",75.3
2,"Paraguay",600,"2080-2085","Male",84.8
2,"Peru",604,"2080-2085","Male",85.5
2,"Philippines",608,"2080-2085","Male",82.2
2,"Poland",616,"2080-2085","Male",87.9
2,"Portugal",620,"2080-2085","Male",91.9
2,"Guinea-Bissau",624,"2080-2085","Male",68.5
2,"Timor-Leste",626,"2080-2085","Male",74.5
2,"Puerto Rico",630,"2080-2085","Male",90.5
2,"Qatar",634,"2080-2085","Male",92.8
2,"Reunion",638,"2080-2085","Male",90.4
2,"Bhutan",64,"2080-2085","Male",84.1
2,"Romania",642,"2080-2085","Male",86.2
2,"Russian Federation",643,"2080-2085","Male",82.4
2,"Rwanda",646,"2080-2085","Male",72.5
2,"Saint Lucia",662,"2080-2085","Male",86.3
2,"Saint Vincent and the Grenadines",670,"2080-2085","Male",86.3
2,"Sao Tome and Principe",678,"2080-2085","Male",76.5
2,"Bolivia (Plurinational State of)",68,"2080-2085","Male",78.6
2,"Saudi Arabia",682,"2080-2085","Male",87.7
2,"Senegal",686,"2080-2085","Male",77.4
2,"Serbia",688,"2080-2085","Male",87.6
2,"Seychelles",690,"2080-2085","Male",80.7
2,"Sierra Leone",694,"2080-2085","Male",68.4
2,"Bosnia and Herzegovina",70,"2080-2085","Male",88.5
2,"Singapore",702,"2080-2085","Male",92.6
2,"Slovakia",703,"2080-2085","Male",88
2,"Viet Nam",704,"2080-2085","Male",87.8
2,"Slovenia",705,"2080-2085","Male",90.6
2,"Somalia",706,"2080-2085","Male",69
2,"South Africa",710,"2080-2085","Male",70.8
2,"Zimbabwe",716,"2080-2085","Male",71.2
2,"Botswana",72,"2080-2085","Male",70.6
2,"Spain",724,"2080-2085","Male",94.3
2,"South Sudan",728,"2080-2085","Male",69.7
2,"Sudan",729,"2080-2085","Male",71.9
2,"Western Sahara",732,"2080-2085","Male",79.7
2,"Suriname",740,"2080-2085","Male",83.8
2,"Swaziland",748,"2080-2085","Male",67.6
2,"Sweden",752,"2080-2085","Male",94.4
2,"Switzerland",756,"2080-2085","Male",95.4
2,"Brazil",76,"2080-2085","Male",86.3
2,"Syrian Arab Republic",760,"2080-2085","Male",86.7
2,"Tajikistan",762,"2080-2085","Male",80.1
2,"Thailand",764,"2080-2085","Male",82
2,"Togo",768,"2080-2085","Male",73.4
2,"Tonga",776,"2080-2085","Male",85
2,"Trinidad and Tobago",780,"2080-2085","Male",84.5
2,"United Arab Emirates",784,"2080-2085","Male",90.3
2,"Tunisia",788,"2080-2085","Male",86.2
2,"Turkey",792,"2080-2085","Male",85.5
2,"Turkmenistan",795,"2080-2085","Male",79.1
2,"Albania",8,"2080-2085","Male",89.4
2,"Uganda",800,"2080-2085","Male",71
2,"Ukraine",804,"2080-2085","Male",82.5
2,"The former Yugoslav Republic of Macedonia",807,"2080-2085","Male",87.7
2,"Egypt",818,"2080-2085","Male",84.1
2,"United Kingdom of Great Britain and Northern Ireland",826,"2080-2085","Male",92.8
2,"United Republic of Tanzania",834,"2080-2085","Male",74.7
2,"Belize",84,"2080-2085","Male",88.8
2,"United States of America",840,"2080-2085","Male",90.4
2,"United States Virgin Islands",850,"2080-2085","Male",90.6
2,"Burkina Faso",854,"2080-2085","Male",72.5
2,"Uruguay",858,"2080-2085","Male",89.1
2,"Uzbekistan",860,"2080-2085","Male",82
2,"Venezuela (Bolivarian Republic of)",862,"2080-2085","Male",86.3
2,"Samoa",882,"2080-2085","Male",84.9
2,"Yemen",887,"2080-2085","Male",75.8
2,"Zambia",894,"2080-2085","Male",68.9
2,"Solomon Islands",90,"2080-2085","Male",77.4
2,"World",900,"2080-2085","Male",80.6
2,"Africa",903,"2080-2085","Male",72.6
2,"Latin America and the Caribbean",904,"2080-2085","Male",86.5
2,"Northern America",905,"2080-2085","Male",90.7
2,"Eastern Asia",906,"2080-2085","Male",87.1
2,"Europe",908,"2080-2085","Male",89.8
2,"Oceania",909,"2080-2085","Male",87.8
2,"Eastern Africa",910,"2080-2085","Male",73.1
2,"Middle Africa",911,"2080-2085","Male",68.7
2,"Northern Africa",912,"2080-2085","Male",81.8
2,"Southern Africa",913,"2080-2085","Male",70.7
2,"Western Africa",914,"2080-2085","Male",70.7
2,"Caribbean",915,"2080-2085","Male",83.2
2,"Central America",916,"2080-2085","Male",87.4
2,"South-Eastern Asia",920,"2080-2085","Male",82.5
2,"Western Asia",922,"2080-2085","Male",85.1
2,"Eastern Europe",923,"2080-2085","Male",83.9
2,"Northern Europe",924,"2080-2085","Male",92.7
2,"Southern Europe",925,"2080-2085","Male",93.2
2,"Western Europe",926,"2080-2085","Male",93.6
2,"Australia and New Zealand",927,"2080-2085","Male",94.6
2,"Melanesia",928,"2080-2085","Male",76.2
2,"South America",931,"2080-2085","Male",86.5
2,"Asia",935,"2080-2085","Male",82.8
2,"Micronesia",954,"2080-2085","Male",80.2
2,"Polynesia",957,"2080-2085","Male",86.3
2,"Brunei Darussalam",96,"2080-2085","Male",90.8
2,"Bulgaria",100,"2080-2085","Female",92
2,"Myanmar",104,"2080-2085","Female",80.8
2,"Burundi",108,"2080-2085","Female",73.6
2,"Belarus",112,"2080-2085","Female",91.5
2,"Cambodia",116,"2080-2085","Female",83.5
2,"Algeria",12,"2080-2085","Female",90
2,"Cameroon",120,"2080-2085","Female",74
2,"Canada",124,"2080-2085","Female",98.1
2,"Cape Verde",132,"2080-2085","Female",92.4
2,"Central African Republic",140,"2080-2085","Female",72.5
2,"Sri Lanka",144,"2080-2085","Female",92.3
2,"Chad",148,"2080-2085","Female",71.9
2,"Chile",152,"2080-2085","Female",96.8
2,"China",156,"2080-2085","Female",90.8
2,"Taiwan Province of China",158,"2080-2085","Female",90.9
2,"Colombia",170,"2080-2085","Female",92.7
2,"Comoros",174,"2080-2085","Female",76.7
2,"Mayotte",175,"2080-2085","Female",96
2,"Congo",178,"2080-2085","Female",77
2,"Democratic Republic of the Congo",180,"2080-2085","Female",72.4
2,"Costa Rica",188,"2080-2085","Female",95.5
2,"Croatia",191,"2080-2085","Female",94.7
2,"Cuba",192,"2080-2085","Female",95.1
2,"Cyprus",196,"2080-2085","Female",96.5
2,"Czech Republic",203,"2080-2085","Female",95.4
2,"Benin",204,"2080-2085","Female",76.7
2,"Denmark",208,"2080-2085","Female",95.8
2,"Dominican Republic",214,"2080-2085","Female",90.7
2,"Ecuador",218,"2080-2085","Female",93.3
2,"El Salvador",222,"2080-2085","Female",91.6
2,"Equatorial Guinea",226,"2080-2085","Female",74
2,"Ethiopia",231,"2080-2085","Female",79.1
2,"Eritrea",232,"2080-2085","Female",80.1
2,"Estonia",233,"2080-2085","Female",93.6
2,"Angola",24,"2080-2085","Female",74.6
2,"Fiji",242,"2080-2085","Female",86.5
2,"Finland",246,"2080-2085","Female",97.9
2,"France",250,"2080-2085","Female",99.2
2,"French Guiana",254,"2080-2085","Female",95
2,"French Polynesia",258,"2080-2085","Female",92.9
2,"Djibouti",262,"2080-2085","Female",78
2,"Gabon",266,"2080-2085","Female",80
2,"Georgia",268,"2080-2085","Female",91.9
2,"Gambia",270,"2080-2085","Female",77.5
2,"Occupied Palestinian Territory",275,"2080-2085","Female",90
2,"Germany",276,"2080-2085","Female",97.4
2,"Antigua and Barbuda",28,"2080-2085","Female",87.2
2,"Ghana",288,"2080-2085","Female",80.2
2,"Kiribati",296,"2080-2085","Female",78.6
2,"Greece",300,"2080-2085","Female",97.6
2,"Grenada",308,"2080-2085","Female",91.5
2,"Azerbaijan",31,"2080-2085","Female",87.8
2,"Guadeloupe",312,"2080-2085","Female",97.9
2,"Guam",316,"2080-2085","Female",93.3
2,"Argentina",32,"2080-2085","Female",94.2
2,"Guatemala",320,"2080-2085","Female",88.5
2,"Guinea",324,"2080-2085","Female",75.5
2,"Guyana",328,"2080-2085","Female",85.8
2,"Haiti",332,"2080-2085","Female",79.1
2,"Honduras",340,"2080-2085","Female",90
2,"Hong Kong Special Administrative Region of China",344,"2080-2085","Female",99.4
2,"Hungary",348,"2080-2085","Female",92.6
2,"Iceland",352,"2080-2085","Female",98
2,"India",356,"2080-2085","Female",83.9
2,"Australia",36,"2080-2085","Female",98.6
2,"Indonesia",360,"2080-2085","Female",85.8
2,"Iran (Islamic Republic of)",364,"2080-2085","Female",93.8
2,"Iraq",368,"2080-2085","Female",89.4
2,"Ireland",372,"2080-2085","Female",96.8
2,"Israel",376,"2080-2085","Female",97.3
2,"Italy",380,"2080-2085","Female",98.9
2,"Cote d'Ivoire",384,"2080-2085","Female",75.9
2,"Jamaica",388,"2080-2085","Female",90.3
2,"Japan",392,"2080-2085","Female",100.3
2,"Kazakhstan",398,"2080-2085","Female",88.2
2,"Afghanistan",4,"2080-2085","Female",74.4
2,"Austria",40,"2080-2085","Female",97.8
2,"Jordan",400,"2080-2085","Female",90.6
2,"Kenya",404,"2080-2085","Female",76.5
2,"Democratic People's Republic of Korea",408,"2080-2085","Female",89
2,"Republic of Korea",410,"2080-2085","Female",97.8
2,"Kuwait",414,"2080-2085","Female",92.3
2,"Kyrgyzstan",417,"2080-2085","Female",87.3
2,"Lao People's Democratic Republic",418,"2080-2085","Female",81.7
2,"Lebanon",422,"2080-2085","Female",90.6
2,"Lesotho",426,"2080-2085","Female",68.6
2,"Latvia",428,"2080-2085","Female",92.5
2,"Liberia",430,"2080-2085","Female",76.6
2,"Libyan Arab Jamahiriya",434,"2080-2085","Female",92.5
2,"Bahamas",44,"2080-2085","Female",91.8
2,"Lithuania",440,"2080-2085","Female",93.2
2,"Luxembourg",442,"2080-2085","Female",97.1
2,"Macao Special Administrative Region of China",446,"2080-2085","Female",98.2
2,"Madagascar",450,"2080-2085","Female",83.8
2,"Malawi",454,"2080-2085","Female",76.2
2,"Malaysia",458,"2080-2085","Female",91.8
2,"Maldives",462,"2080-2085","Female",98.1
2,"Mali",466,"2080-2085","Female",74.1
2,"Malta",470,"2080-2085","Female",96.9
2,"Martinique",474,"2080-2085","Female",97.3
2,"Mauritania",478,"2080-2085","Female",80.8
2,"Bahrain",48,"2080-2085","Female",92.2
2,"Mauritius",480,"2080-2085","Female",92
2,"Mexico",484,"2080-2085","Female",93.5
2,"Mongolia",496,"2080-2085","Female",85.3
2,"Republic of Moldova",498,"2080-2085","Female",88
2,"Montenegro",499,"2080-2085","Female",93.8
2,"Bangladesh",50,"2080-2085","Female",87.6
2,"Morocco",504,"2080-2085","Female",89.1
2,"Mozambique",508,"2080-2085","Female",73.4
2,"Armenia",51,"2080-2085","Female",91.1
2,"Oman",512,"2080-2085","Female",92.5
2,"Namibia",516,"2080-2085","Female",76.9
2,"Barbados",52,"2080-2085","Female",94.8
2,"Nepal",524,"2080-2085","Female",87.7
2,"Netherlands",528,"2080-2085","Female",97.5
2,"Curaçao",531,"2080-2085","Female",88.7
2,"Aruba",533,"2080-2085","Female",93.1
2,"New Caledonia",540,"2080-2085","Female",93.6
2,"Vanuatu",548,"2080-2085","Female",86.7
2,"Central Asia",5500,"2080-2085","Female",86.7
2,"Southern Asia",5501,"2080-2085","Female",84.2
2,"New Zealand",554,"2080-2085","Female",97
2,"Nicaragua",558,"2080-2085","Female",90.1
2,"Belgium",56,"2080-2085","Female",97.7
2,"Niger",562,"2080-2085","Female",74.1
2,"Nigeria",566,"2080-2085","Female",72.3
2,"Norway",578,"2080-2085","Female",98
2,"Micronesia (Federated States of)",583,"2080-2085","Female",85.3
2,"Pakistan",586,"2080-2085","Female",82.3
2,"Panama",591,"2080-2085","Female",94
2,"Papua New Guinea",598,"2080-2085","Female",79.8
2,"Paraguay",600,"2080-2085","Female",89.1
2,"Peru",604,"2080-2085","Female",90.8
2,"Philippines",608,"2080-2085","Female",87
2,"Poland",616,"2080-2085","Female",94.6
2,"Portugal",620,"2080-2085","Female",97.3
2,"Guinea-Bissau",624,"2080-2085","Female",73
2,"Timor-Leste",626,"2080-2085","Female",78.5
2,"Puerto Rico",630,"2080-2085","Female",97.1
2,"Qatar",634,"2080-2085","Female",93.6
2,"Reunion",638,"2080-2085","Female",96.3
2,"Bhutan",64,"2080-2085","Female",88.3
2,"Romania",642,"2080-2085","Female",92.3
2,"Russian Federation",643,"2080-2085","Female",89.8
2,"Rwanda",646,"2080-2085","Female",76.7
2,"Saint Lucia",662,"2080-2085","Female",91.5
2,"Saint Vincent and the Grenadines",670,"2080-2085","Female",90.4
2,"Sao Tome and Principe",678,"2080-2085","Female",80.8
2,"Bolivia (Plurinational State of)",68,"2080-2085","Female",83
2,"Saudi Arabia",682,"2080-2085","Female",91
2,"Senegal",686,"2080-2085","Female",81.5
2,"Serbia",688,"2080-2085","Female",92.1
2,"Seychelles",690,"2080-2085","Female",86.2
2,"Sierra Leone",694,"2080-2085","Female",71.9
2,"Bosnia and Herzegovina",70,"2080-2085","Female",92.9
2,"Singapore",702,"2080-2085","Female",97.2
2,"Slovakia",703,"2080-2085","Female",94
2,"Viet Nam",704,"2080-2085","Female",92.8
2,"Slovenia",705,"2080-2085","Female",96.6
2,"Somalia",706,"2080-2085","Female",73.4
2,"South Africa",710,"2080-2085","Female",75.6
2,"Zimbabwe",716,"2080-2085","Female",75.3
2,"Botswana",72,"2080-2085","Female",74.2
2,"Spain",724,"2080-2085","Female",99.2
2,"South Sudan",728,"2080-2085","Female",74.3
2,"Sudan",729,"2080-2085","Female",77.3
2,"Western Sahara",732,"2080-2085","Female",82.5
2,"Suriname",740,"2080-2085","Female",89
2,"Swaziland",748,"2080-2085","Female",71.6
2,"Sweden",752,"2080-2085","Female",98
2,"Switzerland",756,"2080-2085","Female",99.1
2,"Brazil",76,"2080-2085","Female",92.1
2,"Syrian Arab Republic",760,"2080-2085","Female",91.4
2,"Tajikistan",762,"2080-2085","Female",84.9
2,"Thailand",764,"2080-2085","Female",88.1
2,"Togo",768,"2080-2085","Female",77
2,"Tonga",776,"2080-2085","Female",89.7
2,"Trinidad and Tobago",780,"2080-2085","Female",90.1
2,"United Arab Emirates",784,"2080-2085","Female",93.1
2,"Tunisia",788,"2080-2085","Female",90.9
2,"Turkey",792,"2080-2085","Female",90.2
2,"Turkmenistan",795,"2080-2085","Female",84.7
2,"Albania",8,"2080-2085","Female",94.5
2,"Uganda",800,"2080-2085","Female",75
2,"Ukraine",804,"2080-2085","Female",89.7
2,"The former Yugoslav Republic of Macedonia",807,"2080-2085","Female",91.9
2,"Egypt",818,"2080-2085","Female",88.4
2,"United Kingdom of Great Britain and Northern Ireland",826,"2080-2085","Female",96.8
2,"United Republic of Tanzania",834,"2080-2085","Female",78.7
2,"Belize",84,"2080-2085","Female",92.2
2,"United States of America",840,"2080-2085","Female",95.3
2,"United States Virgin Islands",850,"2080-2085","Female",96.8
2,"Burkina Faso",854,"2080-2085","Female",76.2
2,"Uruguay",858,"2080-2085","Female",95.1
2,"Uzbekistan",860,"2080-2085","Female",86.8
2,"Venezuela (Bolivarian Republic of)",862,"2080-2085","Female",92.2
2,"Samoa",882,"2080-2085","Female",89.9
2,"Yemen",887,"2080-2085","Female",80.5
2,"Zambia",894,"2080-2085","Female",73.2
2,"Solomon Islands",90,"2080-2085","Female",81.3
2,"World",900,"2080-2085","Female",85.3
2,"Africa",903,"2080-2085","Female",76.8
2,"Latin America and the Caribbean",904,"2080-2085","Female",92
2,"Northern America",905,"2080-2085","Female",95.6
2,"Eastern Asia",906,"2080-2085","Female",91.6
2,"Europe",908,"2080-2085","Female",95.2
2,"Oceania",909,"2080-2085","Female",92.5
2,"Eastern Africa",910,"2080-2085","Female",77.2
2,"Middle Africa",911,"2080-2085","Female",73.1
2,"Northern Africa",912,"2080-2085","Female",86.4
2,"Southern Africa",913,"2080-2085","Female",75.3
2,"Western Africa",914,"2080-2085","Female",74.3
2,"Caribbean",915,"2080-2085","Female",88
2,"Central America",916,"2080-2085","Female",92.5
2,"South-Eastern Asia",920,"2080-2085","Female",87.3
2,"Western Asia",922,"2080-2085","Female",89.3
2,"Eastern Europe",923,"2080-2085","Female",91
2,"Northern Europe",924,"2080-2085","Female",96.8
2,"Southern Europe",925,"2080-2085","Female",98.1
2,"Western Europe",926,"2080-2085","Female",98.1
2,"Australia and New Zealand",927,"2080-2085","Female",98.4
2,"Melanesia",928,"2080-2085","Female",80.7
2,"South America",931,"2080-2085","Female",92.2
2,"Asia",935,"2080-2085","Female",87
2,"Micronesia",954,"2080-2085","Female",85.7
2,"Polynesia",957,"2080-2085","Female",91.6
